VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
,2020-04-06 04:50:00,2020-04-06 05:06:00,,,75,136,,6.21,22.76,0,0,0,0,,0.3,23.06,,,
,2020-04-06 04:54:00,2020-04-06 05:00:00,,,92,121,,2.08,25.14,0,0,0,0,,0.3,25.44,,,
,2020-04-06 04:31:00,2020-04-06 04:50:00,,,55,66,,12.60,48.55,0,0,0,0,,0.3,48.85,,,
,2020-04-06 04:33:00,2020-04-06 04:48:00,,,235,141,,7.99,28.71,0,0,0,0,,0.3,29.01,,,
,2020-04-06 05:57:00,2020-04-06 06:24:00,,,254,197,,15.20,45.14,0,0,0,18.36,,0.3,63.8,,,
,2020-04-06 05:07:00,2020-04-06 05:18:00,,,73,121,,2.27,16.65,0,0,0,0,,0.3,16.95,,,
,2020-04-06 05:47:00,2020-04-06 05:57:00,,,258,102,,2.05,25.35,0,0,0,0,,0.3,25.65,,,
,2020-04-06 05:18:00,2020-04-06 05:26:00,,,213,126,,2.40,24.59,0,0,0,0,,0.3,24.89,,,
,2020-04-06 05:36:00,2020-04-06 06:05:00,,,69,197,,14.87,45.89,0,0,0,6.12,,0.3,52.31,,,
,2020-04-06 05:30:00,2020-04-06 05:38:00,,,212,242,,2.56,13.68,0,0,0,0,,0.3,13.98,,,
,2020-04-06 05:58:00,2020-04-06 06:09:00,,,51,242,,3.67,14.53,0,0,0,0,,0.3,14.83,,,
,2020-04-06 05:15:00,2020-04-06 05:41:00,,,76,137,,13.61,55.77,0,0,0,5.76,,0.3,64.58,,,
,2020-04-06 05:38:00,2020-04-06 05:50:00,,,76,72,,3.37,45.96,0,0,0,0,,0.3,46.26,,,
,2020-04-06 05:48:00,2020-04-06 06:29:00,,,210,68,,22.31,53.27,0,0,0,0,,0.3,53.57,,,
,2020-04-06 05:21:00,2020-04-06 05:29:00,,,119,69,,1.17,14,0,0,0,0,,0.3,14.3,,,
,2020-04-06 05:29:00,2020-04-06 05:35:00,,,218,139,,1.56,24.06,0,0,0,0,,0.3,24.36,,,
,2020-04-06 05:59:00,2020-04-06 06:20:00,,,126,74,,6.18,25.63,0,0,0,0,,0.3,25.93,,,
,2020-04-06 05:09:00,2020-04-06 05:21:00,,,37,225,,2.35,24.48,0,0,0,0,,0.3,24.78,,,
,2020-04-06 05:28:00,2020-04-06 05:57:00,,,213,145,,13.11,46.78,0,0.5,0,0,,0.3,47.58,,,
,2020-04-06 05:17:00,2020-04-06 05:19:00,,,213,213,,.63,13.57,0,0.5,0,0,,0.3,14.37,,,
,2020-04-06 05:46:00,2020-04-06 05:55:00,,,212,167,,3.02,16.93,0,0,0,0,,0.3,17.23,,,
,2020-04-06 05:07:00,2020-04-06 05:18:00,,,42,263,,3.11,17.03,0,0,0,0,,0.3,17.33,,,
,2020-04-06 06:41:00,2020-04-06 06:58:00,,,241,213,,5.49,17.2,0,0,0,0,,0.3,17.5,,,
,2020-04-06 06:25:00,2020-04-06 06:30:00,,,196,196,,.80,34.72,0,0,0,0,,0.3,35.02,,,
,2020-04-06 06:57:00,2020-04-06 07:21:00,,,260,197,,8.86,27.98,0,0,0,0,,0.3,28.28,,,
,2020-04-06 06:07:00,2020-04-06 06:17:00,,,243,194,,4.39,30.21,0,0,0,0,,0.3,30.51,,,
,2020-04-06 06:36:00,2020-04-06 07:04:00,,,35,74,,17.97,55.01,0,0,0,6.12,,0.3,61.43,,,
,2020-04-06 06:25:00,2020-04-06 06:54:00,,,51,87,,18.76,50.08,0,0,0,6.12,,0.3,56.5,,,
,2020-04-06 06:27:00,2020-04-06 06:40:00,,,69,168,,1.96,9.09,0,0,0,6.12,,0.3,15.51,,,
,2020-04-06 06:53:00,2020-04-06 06:57:00,,,213,126,,1.01,8,0,0,0,6.12,,0.3,14.42,,,
,2020-04-06 06:59:00,2020-04-06 07:25:00,,,61,14,,9.31,30.4,0,0,0,6.12,,0.3,36.82,,,
,2020-04-06 06:18:00,2020-04-06 06:40:00,,,155,219,,13.30,36.65,0,0,0,0,,0.3,36.95,,,
,2020-04-06 06:28:00,2020-04-06 06:46:00,,,203,197,,7.81,31.99,0,0,0,0,,0.3,32.29,,,
,2020-04-06 06:51:00,2020-04-06 07:41:00,,,72,166,,17.38,40.69,0,0,0,0,,0.3,40.99,,,
,2020-04-06 06:10:00,2020-04-06 06:56:00,,,72,136,,22.54,59.7,0,0,0,6.12,,0.3,66.12,,,
,2020-04-06 06:36:00,2020-04-06 07:03:00,,,76,170,,17.45,50.76,0,0,0,6.12,,0.3,57.18,,,
,2020-04-06 06:20:00,2020-04-06 07:01:00,,,117,170,,21.87,69.69,0,0,0,6.12,,0.3,76.11,,,
,2020-04-06 06:05:00,2020-04-06 06:52:00,,,225,117,,17.10,43.09,0,0,0,0,,0.3,43.39,,,
,2020-04-06 06:33:00,2020-04-06 06:55:00,,,74,197,,12.06,34.37,0,0.5,0,6.12,,0.3,41.29,,,
,2020-04-06 06:50:00,2020-04-06 07:14:00,,,174,102,,18.48,64.04,0,0,0,6.12,,0.3,70.46,,,
,2020-04-06 07:41:00,2020-04-06 07:48:00,,,247,247,,2.73,12.57,0,0,0,0,,0.3,12.87,,,
,2020-04-06 07:09:00,2020-04-06 07:15:00,,,116,42,,.90,9.53,0,0,0,0,,0.3,9.83,,,
,2020-04-06 07:10:00,2020-04-06 07:42:00,,,205,37,,12.46,33.08,0,0,0,0,,0.3,33.38,,,
,2020-04-06 07:05:00,2020-04-06 07:30:00,,,119,157,,11.22,37.07,0,0,0,6.12,,0.3,43.49,,,
,2020-04-06 07:50:00,2020-04-06 08:03:00,,,256,137,,3.88,22.3,0,0,0,0,,0.3,22.6,,,
,2020-04-06 07:00:00,2020-04-06 07:11:00,,,55,22,,3.46,14.04,0,0,0,0,,0.3,14.34,,,
,2020-04-06 07:24:00,2020-04-06 08:05:00,,,22,37,,7.65,39.9,0,0,0,0,,0.3,40.2,,,
,2020-04-06 07:52:00,2020-04-06 08:18:00,,,124,83,,13.78,35.34,0,0,0,0,,0.3,35.64,,,
,2020-04-06 07:55:00,2020-04-06 08:15:00,,,130,78,,14.77,39.04,0,0,0,6.12,,0.3,45.46,,,
,2020-04-06 07:58:00,2020-04-06 08:13:00,,,61,49,,3.04,12.55,0,0,0,0,,0.3,12.85,,,
,2020-04-06 07:29:00,2020-04-06 07:31:00,,,116,116,,.01,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 07:57:00,2020-04-06 08:03:00,,,95,102,,1.02,14.8,0,0,0,0,,0.3,15.1,,,
,2020-04-06 07:29:00,2020-04-06 07:57:00,,,235,228,,17.49,59.57,0,0,0,6.12,,0.3,65.99,,,
,2020-04-06 07:35:00,2020-04-06 07:59:00,,,225,216,,12.81,35.22,0,0,0,0,,0.3,35.52,,,
,2020-04-06 07:24:00,2020-04-06 07:43:00,,,119,242,,7.40,20.71,0,0,0,0,,0.3,21.01,,,
,2020-04-06 07:52:00,2020-04-06 08:26:00,,,78,61,,15.89,40.5,0,0,0,12.24,,0.3,53.04,,,
,2020-04-06 07:06:00,2020-04-06 07:12:00,,,126,213,,2.17,10.34,0,0,0,6.12,,0.3,16.76,,,
,2020-04-06 07:07:00,2020-04-06 07:43:00,,,91,238,,14.84,44.51,0,0,0,5.76,,0.3,50.57,,,
,2020-04-06 07:20:00,2020-04-06 07:40:00,,,3,75,,9.46,25.03,0,0,0,0,,0.3,25.33,,,
,2020-04-06 07:29:00,2020-04-06 08:07:00,,,85,168,,16.40,38.45,0,0,0,0,,0.3,38.75,,,
,2020-04-06 07:10:00,2020-04-06 07:36:00,,,82,181,,11.85,28.43,0,0,0,0,,0.3,28.73,,,
,2020-04-06 07:56:00,2020-04-06 08:11:00,,,222,165,,7.47,29.99,0,0,0,0,,0.3,30.29,,,
,2020-04-06 07:58:00,2020-04-06 08:26:00,,,68,225,,7.26,23.64,0,0,0,0,,0.3,23.94,,,
,2020-04-06 07:53:00,2020-04-06 08:12:00,,,228,17,,5.74,20.39,0,0,0,0,,0.3,20.69,,,
,2020-04-06 07:44:00,2020-04-06 07:58:00,,,225,28,,7.07,34.42,0,0,0,0,,0.3,34.72,,,
,2020-04-06 07:34:00,2020-04-06 07:44:00,,,71,85,,1.73,18.71,0,0,0,0,,0.3,19.01,,,
,2020-04-06 07:37:00,2020-04-06 07:46:00,,,45,25,,2.57,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 07:13:00,2020-04-06 07:22:00,,,4,113,,1.27,13.4,0,0,0,0,,0.3,13.7,,,
,2020-04-06 07:37:00,2020-04-06 08:05:00,,,201,130,,13.40,49.77,0,0,0,2.29,,0.3,52.36,,,
,2020-04-06 07:29:00,2020-04-06 07:44:00,,,56,170,,7.46,24.92,0,0.5,0,6.12,,0.3,31.84,,,
,2020-04-06 07:11:00,2020-04-06 07:38:00,,,254,163,,15.65,34.28,0,0,0,2.8,,0.3,37.38,,,
,2020-04-06 07:03:00,2020-04-06 07:21:00,,,71,155,,3.57,14.93,0,0,0,0,,0.3,15.23,,,
,2020-04-06 07:42:00,2020-04-06 08:06:00,,,89,37,,5.51,22.24,0,0,0,0,,0.3,22.54,,,
,2020-04-06 07:23:00,2020-04-06 07:53:00,,,38,263,,18.50,58.11,0,0,0,6.12,,0.3,64.53,,,
,2020-04-06 07:41:00,2020-04-06 07:59:00,,,151,137,,6.29,24.69,0,0,0,0,,0.3,24.99,,,
,2020-04-06 07:29:00,2020-04-06 07:57:00,,,77,79,,9.31,46.66,0,0,0,0,,0.3,46.96,,,
,2020-04-06 07:08:00,2020-04-06 07:14:00,,,42,159,,1.53,11,0,0,0,0,,0.3,11.3,,,
,2020-04-06 07:35:00,2020-04-06 08:02:00,,,59,205,,19.40,58.11,0,0,0,6.12,,0.3,64.53,,,
,2020-04-06 08:14:00,2020-04-06 08:24:00,,,61,25,,3.06,22.78,0,0,0,0,,0.3,23.08,,,
,2020-04-06 08:29:00,2020-04-06 08:44:00,,,51,242,,3.00,10.03,0,0,0,6.12,,0.3,16.45,,,
,2020-04-06 08:52:00,2020-04-06 09:13:00,,,69,107,,8.17,20.82,0,0,0,0,,0.3,21.12,,,
,2020-04-06 08:02:00,2020-04-06 08:17:00,,,235,263,,6.72,17.05,0,0,0,0,,0.3,17.35,,,
,2020-04-06 08:51:00,2020-04-06 08:59:00,,,42,74,,1.79,10.77,0,0,0,0,,0.3,11.07,,,
,2020-04-06 08:27:00,2020-04-06 08:38:00,,,22,227,,2.38,9.53,0,0,0,0,,0.3,9.83,,,
,2020-04-06 08:07:00,2020-04-06 08:17:00,,,26,11,,2.45,13.1,0,0,0,0,,0.3,13.4,,,
,2020-04-06 08:01:00,2020-04-06 08:24:00,,,218,129,,13.81,43.82,0,0,0,0,,0.3,44.12,,,
,2020-04-06 08:48:00,2020-04-06 08:59:00,,,92,121,,3.36,13.44,0,0,0,0,,0.3,13.74,,,
,2020-04-06 08:27:00,2020-04-06 08:40:00,,,208,74,,7.49,18.22,0,0,0,0,,0.3,18.52,,,
,2020-04-06 08:57:00,2020-04-06 09:30:00,,,76,147,,18.16,40.4,0,0,0,6.12,,0.3,46.82,,,
,2020-04-06 08:03:00,2020-04-06 08:19:00,,,35,37,,3.00,19.23,0,0,0,0,,0.3,19.53,,,
,2020-04-06 08:22:00,2020-04-06 09:04:00,,,35,74,,15.91,48.47,0,0,0,0,,0.3,48.77,,,
,2020-04-06 08:43:00,2020-04-06 09:10:00,,,36,229,,8.05,29.46,0,0,0,6.12,,0.3,35.88,,,
,2020-04-06 08:45:00,2020-04-06 09:16:00,,,155,227,,13.78,46.05,0,0,0,0,,0.3,46.35,,,
,2020-04-06 08:31:00,2020-04-06 08:45:00,,,213,241,,5.72,18.07,0,0,0,0,,0.3,18.37,,,
,2020-04-06 08:38:00,2020-04-06 08:47:00,,,17,256,,1.66,8.77,0,0,0,0,,0.3,9.07,,,
,2020-04-06 08:21:00,2020-04-06 08:31:00,,,49,17,,1.81,11.96,0,0,0,0,,0.3,12.26,,,
,2020-04-06 08:41:00,2020-04-06 09:09:00,,,197,117,,12.13,33.95,0,0,0,2.29,,0.3,36.54,,,
,2020-04-06 08:19:00,2020-04-06 08:28:00,,,130,10,,1.64,13.75,0,0,0,0,,0.3,14.05,,,
,2020-04-06 08:44:00,2020-04-06 08:57:00,,,165,39,,2.95,20.05,0,0,0,0,,0.3,20.35,,,
,2020-04-06 08:12:00,2020-04-06 08:28:00,,,14,89,,9.14,39.24,0,0,0,0,,0.3,39.54,,,
,2020-04-06 08:13:00,2020-04-06 08:40:00,,,258,131,,5.31,29.5,0,0,0,0,,0.3,29.8,,,
,2020-04-06 08:59:00,2020-04-06 09:10:00,,,182,126,,2.70,10.57,0,0,0,0,,0.3,10.87,,,
,2020-04-06 08:59:00,2020-04-06 09:12:00,,,226,157,,2.85,12.53,0,0,0,0,,0.3,12.83,,,
,2020-04-06 08:01:00,2020-04-06 08:14:00,,,259,185,,4.03,18.3,0,0,0,0,,0.3,18.6,,,
,2020-04-06 08:33:00,2020-04-06 08:50:00,,,51,182,,7.62,21.95,0,0,0,0,,0.3,22.25,,,
,2020-04-06 08:16:00,2020-04-06 08:31:00,,,232,195,,4.80,18.55,0,0,0,0,,0.3,18.85,,,
,2020-04-06 08:07:00,2020-04-06 08:49:00,,,88,76,,10.57,58.12,0,0,0,0,,0.3,58.42,,,
,2020-04-06 08:43:00,2020-04-06 09:10:00,,,181,76,,6.08,22.23,0,0,0,0,,0.3,22.53,,,
,2020-04-06 08:12:00,2020-04-06 08:28:00,,,225,65,,3.70,12.76,0,0,0,0,,0.3,13.06,,,
,2020-04-06 08:08:00,2020-04-06 08:38:00,,,56,241,,15.98,45.76,0,0,0,6.12,,0.3,52.18,,,
,2020-04-06 08:30:00,2020-04-06 08:49:00,,,153,140,,9.13,22.46,0,0,0,0,,0.3,22.76,,,
,2020-04-06 08:56:00,2020-04-06 09:07:00,,,215,130,,1.78,15.24,0,0,0,0,,0.3,15.54,,,
,2020-04-06 08:19:00,2020-04-06 08:30:00,,,223,83,,3.90,17.82,0,0,0,0,,0.3,18.12,,,
,2020-04-06 08:51:00,2020-04-06 09:07:00,,,56,37,,8.75,21.44,0,0,0,0,,0.3,21.74,,,
,2020-04-06 08:30:00,2020-04-06 08:59:00,,,155,215,,12.59,39.9,0,0,0,0,,0.3,40.2,,,
,2020-04-06 08:36:00,2020-04-06 08:49:00,,,225,97,,3.14,13.89,0,0,0,0,,0.3,14.19,,,
,2020-04-06 08:39:00,2020-04-06 08:51:00,,,91,29,,5.93,21.6,0,0,0,0,,0.3,21.9,,,
,2020-04-06 08:13:00,2020-04-06 08:21:00,,,39,210,,5.35,18.25,0,0,0,0,,0.3,18.55,,,
,2020-04-06 08:46:00,2020-04-06 09:16:00,,,37,165,,11.22,35.9,0,0,0,0,,0.3,36.2,,,
,2020-04-06 08:22:00,2020-04-06 08:30:00,,,19,131,,3.76,24.57,0,0,0,0,,0.3,24.87,,,
,2020-04-06 08:42:00,2020-04-06 08:57:00,,,130,222,,8.48,30.7,0,0,0,0,,0.3,31,,,
,2020-04-06 08:29:00,2020-04-06 08:48:00,,,56,146,,4.19,21.9,0,0,0,0,,0.3,22.2,,,
,2020-04-06 08:12:00,2020-04-06 08:44:00,,,165,76,,6.72,42.63,0,0,0,0,,0.3,42.93,,,
,2020-04-06 08:24:00,2020-04-06 08:39:00,,,55,55,,.61,14.4,0,0,0,0,,0.3,14.7,,,
,2020-04-06 08:46:00,2020-04-06 08:53:00,,,55,22,,1.88,16.03,0,0,0,0,,0.3,16.33,,,
,2020-04-06 08:36:00,2020-04-06 09:09:00,,,218,244,,20.88,49.11,0,0,0,6.12,,0.3,55.53,,,
,2020-04-06 08:33:00,2020-04-06 09:02:00,,,159,242,,7.77,18.25,0,0.5,0,0,,0.3,19.05,,,
,2020-04-06 08:08:00,2020-04-06 08:17:00,,,94,185,,2.30,13.46,0,0,0,0,,0.3,13.76,,,
,2020-04-06 08:32:00,2020-04-06 08:48:00,,,259,3,,3.37,19.57,0,0,0,0,,0.3,19.87,,,
,2020-04-06 08:57:00,2020-04-06 09:07:00,,,242,20,,3.19,15.14,0,0,0,0,,0.3,15.44,,,
,2020-04-06 08:26:00,2020-04-06 08:42:00,,,62,97,,3.72,17.47,0,0,0,0,,0.3,17.77,,,
,2020-04-06 08:21:00,2020-04-06 08:49:00,,,42,191,,17.00,40.07,0,0,0,6.12,,0.3,46.49,,,
,2020-04-06 08:29:00,2020-04-06 08:47:00,,,243,47,,4.84,18.05,0,0,0,0,,0.3,18.35,,,
,2020-04-06 08:14:00,2020-04-06 08:22:00,,,137,140,,3.53,23.8,0,0,0,0,,0.3,24.1,,,
,2020-04-06 08:46:00,2020-04-06 09:06:00,,,244,93,,15.55,57.06,0,0,0,6.12,,0.3,63.48,,,
,2020-04-06 08:39:00,2020-04-06 09:03:00,,,130,226,,10.39,33.39,0,0,0,0,,0.3,33.69,,,
,2020-04-06 09:24:00,2020-04-06 09:31:00,,,61,17,,1.38,9.31,0,0,0,0,,0.3,9.61,,,
,2020-04-06 09:21:00,2020-04-06 09:33:00,,,51,242,,3.53,12.07,0,0,0,6.12,,0.3,18.49,,,
,2020-04-06 09:46:00,2020-04-06 09:57:00,,,51,185,,3.17,14.99,0,0,0,6.12,,0.3,21.41,,,
,2020-04-06 09:08:00,2020-04-06 09:21:00,,,168,263,,4.62,13.01,0,0,0,0,,0.3,13.31,,,
,2020-04-06 09:34:00,2020-04-06 09:39:00,,,227,26,,.57,8.4,0,0,0,0,,0.3,8.7,,,
,2020-04-06 09:14:00,2020-04-06 09:30:00,,,215,191,,4.10,15.33,0,0,0,0,,0.3,15.63,,,
,2020-04-06 09:22:00,2020-04-06 09:34:00,,,42,74,,1.53,18.93,0,0,0,0,,0.3,19.23,,,
,2020-04-06 09:56:00,2020-04-06 10:08:00,,,41,74,,1.67,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 09:22:00,2020-04-06 09:41:00,,,167,242,,3.38,14.38,0,0.5,0,0,,0.3,15.18,,,
,2020-04-06 09:40:00,2020-04-06 09:53:00,,,61,106,,2.94,12.82,0,0,0,0,,0.3,13.12,,,
,2020-04-06 09:03:00,2020-04-06 09:09:00,,,74,236,,1.51,9.27,0,0,0,0,,0.3,9.57,,,
,2020-04-06 09:20:00,2020-04-06 09:42:00,,,227,161,,11.49,34.04,0,0,0,0,,0.3,34.34,,,
,2020-04-06 09:24:00,2020-04-06 09:35:00,,,89,106,,3.46,13.73,0,0,0,0,,0.3,14.03,,,
,2020-04-06 09:22:00,2020-04-06 09:53:00,,,201,97,,12.01,39.11,0,0,0,2.29,,0.3,41.7,,,
,2020-04-06 09:17:00,2020-04-06 09:19:00,,,39,39,,.78,11.4,0,0,0,0,,0.3,11.7,,,
,2020-04-06 09:04:00,2020-04-06 09:38:00,,,10,68,,20.16,41.44,0,0,0,6.12,,0.3,47.86,,,
,2020-04-06 09:58:00,2020-04-06 10:28:00,,,182,148,,13.76,35.65,0,0,0,0,,0.3,35.95,,,
,2020-04-06 09:32:00,2020-04-06 09:42:00,,,208,242,,2.83,14.75,0,0,0,0,,0.3,15.05,,,
,2020-04-06 09:39:00,2020-04-06 09:58:00,,,185,242,,2.14,8.43,0,0,0,0,,0.3,8.73,,,
,2020-04-06 09:03:00,2020-04-06 09:10:00,,,222,72,,1.96,15.36,0,0,0,0,,0.3,15.66,,,
,2020-04-06 09:32:00,2020-04-06 09:45:00,,,155,85,,3.56,17.61,0,0,0,0,,0.3,17.91,,,
,2020-04-06 09:28:00,2020-04-06 09:59:00,,,241,246,,12.48,33.11,0,0,0,0,,0.3,33.41,,,
,2020-04-06 09:33:00,2020-04-06 09:55:00,,,181,35,,4.30,18.18,0,0,0,6.12,,0.3,24.6,,,
,2020-04-06 09:21:00,2020-04-06 09:31:00,,,238,50,,2.42,10.62,0,0,0,0,,0.3,10.92,,,
,2020-04-06 09:49:00,2020-04-06 10:01:00,,,188,35,,1.87,9.1,0,0,0,0,,0.3,9.4,,,
,2020-04-06 09:44:00,2020-04-06 09:48:00,,,205,205,,.80,18.4,0,0,0,0,,0.3,18.7,,,
,2020-04-06 09:27:00,2020-04-06 09:32:00,,,10,205,,1.07,14.4,0,0,0,0,,0.3,14.7,,,
,2020-04-06 09:31:00,2020-04-06 09:43:00,,,76,72,,3.30,19.56,0,0,0,0,,0.3,19.86,,,
,2020-04-06 09:13:00,2020-04-06 09:25:00,,,10,196,,5.39,24.36,0,0,0,0,,0.3,24.66,,,
,2020-04-06 09:39:00,2020-04-06 09:56:00,,,28,7,,9.71,37.79,0,0,0,0,,0.3,38.09,,,
,2020-04-06 09:23:00,2020-04-06 09:33:00,,,61,37,,1.83,14.67,0,0,0,0,,0.3,14.97,,,
,2020-04-06 09:35:00,2020-04-06 09:41:00,,,165,89,,1.69,8.4,0,0,0,0,,0.3,8.7,,,
,2020-04-06 09:39:00,2020-04-06 09:56:00,,,22,14,,8.51,27.64,0,0,0,0,,0.3,27.94,,,
,2020-04-06 09:29:00,2020-04-06 10:02:00,,,117,177,,12.58,38.38,0,0,0,2.29,,0.3,40.97,,,
,2020-04-06 09:23:00,2020-04-06 10:05:00,,,201,244,,27.94,87.92,0,0,0,8.41,,0.3,96.63,,,
,2020-04-06 09:21:00,2020-04-06 09:45:00,,,152,127,,8.88,19.54,0,0,0,0,,0.3,19.84,,,
,2020-04-06 09:48:00,2020-04-06 10:19:00,,,82,108,,20.38,53.36,0,0,0,0,,0.3,53.66,,,
,2020-04-06 09:03:00,2020-04-06 09:18:00,,,222,61,,3.06,23.1,0,0,0,0,,0.3,23.4,,,
,2020-04-06 09:23:00,2020-04-06 09:41:00,,,171,10,,9.45,29.57,0,0,0,6.12,,0.3,35.99,,,
,2020-04-06 09:18:00,2020-04-06 09:37:00,,,244,107,,9.63,31.41,0,0,0,0,,0.3,31.71,,,
,2020-04-06 09:24:00,2020-04-06 09:46:00,,,248,142,,11.48,30.87,0,0.5,0,0,,0.3,31.67,,,
,2020-04-06 09:42:00,2020-04-06 09:59:00,,,91,188,,2.66,10.96,0,0,0,0,,0.3,11.26,,,
,2020-04-06 09:38:00,2020-04-06 09:46:00,,,174,47,,2.46,12.54,0,0,0,0,,0.3,12.84,,,
,2020-04-06 09:18:00,2020-04-06 09:27:00,,,97,33,,.95,8.4,0,0,0,0,,0.3,8.7,,,
,2020-04-06 09:26:00,2020-04-06 09:29:00,,,188,85,,.26,42.13,0,0,0,0,,0.3,42.43,,,
,2020-04-06 09:47:00,2020-04-06 09:55:00,,,247,116,,1.83,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 09:03:00,2020-04-06 09:14:00,,,152,42,,1.62,8.59,0,0,0,0,,0.3,8.89,,,
,2020-04-06 09:38:00,2020-04-06 09:45:00,,,76,76,,1.36,8.4,0,0,0,0,,0.3,8.7,,,
,2020-04-06 10:00:00,2020-04-06 10:25:00,,,33,35,,4.93,19.27,0,0,0,0,,0.3,19.57,,,
,2020-04-06 10:13:00,2020-04-06 10:28:00,,,51,254,,3.35,15.5,0,0.5,0,0,,0.3,16.3,,,
,2020-04-06 10:29:00,2020-04-06 10:49:00,,,51,136,,9.34,29.87,0,0,0,0,,0.3,30.17,,,
,2020-04-06 10:05:00,2020-04-06 10:17:00,,,213,136,,4.97,17.62,0,0,0,0,,0.3,17.92,,,
,2020-04-06 10:04:00,2020-04-06 10:10:00,,,182,185,,1.61,8,0,0,0,6.12,,0.3,14.42,,,
,2020-04-06 10:16:00,2020-04-06 10:26:00,,,242,126,,4.51,15.36,0,0,0,6.12,,0.3,21.78,,,
,2020-04-06 10:23:00,2020-04-06 10:37:00,,,51,254,,3.00,13.82,0,0,0,0,,0.3,14.12,,,
,2020-04-06 10:46:00,2020-04-06 10:52:00,,,244,243,,.78,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 10:23:00,2020-04-06 10:25:00,,,61,61,,.54,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 10:25:00,2020-04-06 10:35:00,,,205,10,,2.05,14.64,0,0,0,0,,0.3,14.94,,,
,2020-04-06 10:06:00,2020-04-06 10:20:00,,,39,35,,3.33,14.41,0,0,0,0,,0.3,14.71,,,
,2020-04-06 10:09:00,2020-04-06 10:19:00,,,72,39,,1.57,9.47,0,0,0,0,,0.3,9.77,,,
,2020-04-06 10:54:00,2020-04-06 11:05:00,,,72,39,,1.91,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 10:08:00,2020-04-06 10:31:00,,,49,162,,8.48,17.51,0,0,0,0,,0.3,17.81,,,
,2020-04-06 10:07:00,2020-04-06 10:17:00,,,242,174,,3.38,13.71,0,0,0,0,,0.3,14.01,,,
,2020-04-06 11:14:00,2020-04-06 11:20:00,,,116,152,,1.18,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 11:00:00,2020-04-06 11:23:00,,,18,162,,12.84,25.68,0,0,0,0,,0.3,25.98,,,
,2020-04-06 11:38:00,2020-04-06 11:40:00,,,242,250,,.22,8.63,0,0,0,0,,0.3,8.93,,,
,2020-04-06 11:20:00,2020-04-06 11:43:00,,,185,116,,10.26,20.43,0,0,0,0,,0.3,20.73,,,
,2020-04-06 11:15:00,2020-04-06 11:40:00,,,61,25,,5.06,9.99,0,0,0,0,,0.3,10.29,,,
,2020-04-06 11:28:00,2020-04-06 11:36:00,,,10,218,,1.53,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 11:38:00,2020-04-06 11:44:00,,,102,95,,1.06,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 11:14:00,2020-04-06 11:18:00,,,41,41,,.78,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 11:59:00,2020-04-06 12:05:00,,,91,39,,.93,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 11:04:00,2020-04-06 11:45:00,,,181,241,,17.76,37.93,0,0,0,0,,0.3,38.23,,,
,2020-04-06 12:25:00,2020-04-06 12:44:00,,,41,169,,5.05,13.19,0,0,0,0,,0.3,13.49,,,
,2020-04-06 12:29:00,2020-04-06 12:38:00,,,130,191,,2.51,8.35,0,0,0,0,,0.3,8.65,,,
,2020-04-06 12:13:00,2020-04-06 12:32:00,,,21,62,,4.75,12.06,0,0,0,0,,0.3,12.36,,,
,2020-04-06 12:53:00,2020-04-06 13:24:00,,,197,89,,12.78,30.94,0,0,0,0,,0.3,31.24,,,
,2020-04-06 12:32:00,2020-04-06 13:13:00,,,83,124,,14.61,24.81,0,0,0,0,,0.3,25.11,,,
,2020-04-06 12:39:00,2020-04-06 12:41:00,,,197,197,,.43,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 12:18:00,2020-04-06 12:31:00,,,197,197,,1.88,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 12:44:00,2020-04-06 12:53:00,,,71,91,,1.50,8,0,0,0,0,,0.3,8.3,,,
,2020-04-06 13:22:00,2020-04-06 13:34:00,,,129,56,,5.60,14.27,0,0,0,0,,0.3,14.57,,,
,2020-04-06 13:46:00,2020-04-06 13:59:00,,,95,129,,6.82,15.63,0,0,0,0,,0.3,15.93,,,
,2020-04-06 13:34:00,2020-04-06 13:48:00,,,42,78,,4.99,14.9,0,0,0,0,,0.3,15.2,,,
,2020-04-06 13:49:00,2020-04-06 14:05:00,,,139,191,,3.78,9.86,0,0,0,0,,0.3,10.16,,,
,2020-04-06 13:25:00,2020-04-06 13:47:00,,,242,259,,5.34,17.23,0,0,0,0,,0.3,17.53,,,
